species,decimalLatitude,decimalLongitude,eventDate,geometry
Folsomia candida,37.74756,-25.24917,1979,POINT (-25.24917 37.74756)
Folsomia candida,37.75215,-25.25473,1979,POINT (-25.25473 37.75215)
Folsomia candida,37.76082,-25.23183,1979,POINT (-25.23183 37.76082)
Folsomia candida,37.75207,-25.24906,1979,POINT (-25.24906 37.75207)
Folsomia candida,37.74764,-25.25484,1979,POINT (-25.25484 37.74764)
Folsomia candida,38.64375,-27.10629,1987,POINT (-27.10629 38.64375)
Folsomia candida,37.74297,-25.2436,1979,POINT (-25.2436 37.74297)
Folsomia candida,37.75632,-25.23193,1979,POINT (-25.23193 37.75632)
Folsomia candida,37.75198,-25.24339,1979,POINT (-25.24339 37.75198)
Folsomia candida,37.76549,-25.24307,1979,POINT (-25.24307 37.76549)
Folsomia candida,37.74739,-25.23782,1979,POINT (-25.23782 37.74739)
Folsomia candida,37.76541,-25.23739,1979,POINT (-25.23739 37.76541)
Folsomia candida,38.64375,-27.10629,2004,POINT (-27.10629 38.64375)
Folsomia candida,37.75623,-25.22626,1979,POINT (-25.22626 37.75623)
Folsomia candida,37.76107,-25.24885,1979,POINT (-25.24885 37.76107)
Folsomia candida,37.74773,-25.26051,1979,POINT (-25.26051 37.74773)
Folsomia candida,37.76532,-25.23172,1979,POINT (-25.23172 37.76532)
Folsomia candida,38.59391,-28.79991,1989,POINT (-28.79991 38.59391)
Folsomia candida,37.7564,-25.23761,1979,POINT (-25.23761 37.7564)
Folsomia candida,37.75665,-25.25463,1979,POINT (-25.25463 37.75665)
Folsomia candida,37.75181,-25.23204,1979,POINT (-25.23204 37.75181)
Folsomia candida,37.76099,-25.24317,1979,POINT (-25.24317 37.76099)
Folsomia candida,37.75657,-25.24895,1979,POINT (-25.24895 37.75657)
Folsomia candida,37.74748,-25.24349,1979,POINT (-25.24349 37.74748)
Folsomia candida,37.75649,-25.24328,1979,POINT (-25.24328 37.75649)
Folsomia candida,39.02724,-27.97332,2004,POINT (-27.97332 39.02724)
Folsomia candida,38.59391,-28.79991,2004,POINT (-28.79991 38.59391)
Folsomia candida,20.489528,-86.870306,2010-06-24,POINT (-86.870306 20.489528)
Folsomia candida,20.489528,-86.870306,2010-06-24,POINT (-86.870306 20.489528)
Folsomia candida,19.726111,-87.828889,1997-05-15,POINT (-87.828889 19.726111)
Folsomia candida,19.126944,-88.336667,1996-08-29,POINT (-88.336667 19.126944)
Folsomia candida,19.726111,-87.828889,1997-05-15,POINT (-87.828889 19.726111)
Folsomia candida,19.726111,-87.828889,1996-08-29,POINT (-87.828889 19.726111)
Folsomia candida,19.126944,-88.336667,1996-08-29,POINT (-88.336667 19.126944)
Folsomia candida,49.6148,6.12631,2010-02-06,POINT (6.12631 49.6148)
Folsomia candida,49.7902,6.49904,2010-01-01,POINT (6.49904 49.7902)
Folsomia candida,59.917306,10.618168,1981-03-01,POINT (10.618168 59.917306)
Folsomia candida,58.136952,7.187106,1994-04-23,POINT (7.187106 58.136952)
Folsomia candida,60.209245,5.53647,1999-06-25,POINT (5.53647 60.209245)
Folsomia candida,60.209035,5.537314,2000-11-01,POINT (5.537314 60.209035)
Folsomia candida,59.88771,10.766614,2008-04-23,POINT (10.766614 59.88771)
Folsomia candida,60.209035,5.537314,2000-11-01,POINT (5.537314 60.209035)
Folsomia candida,59.0965,10.4054,1973-01-01,POINT (10.4054 59.0965)
Folsomia candida,59.1181,10.406,1972-12-31,POINT (10.406 59.1181)
Folsomia candida,60.3904,5.3471,1976-04-21,POINT (5.3471 60.3904)
Folsomia candida,55.56952,12.92452,2007-03-14,POINT (12.92452 55.56952)
Folsomia candida,55.70373,13.2046,2006-02-23,POINT (13.2046 55.70373)
Folsomia candida,58.27948,16.47504,1978-08-01/1979-08-31,POINT (16.47504 58.27948)
Folsomia candida,59.99494,17.32681,1969-01-01/1972-12-31,POINT (17.32681 59.99494)
Folsomia candida,43.012,0.566,2012-04-06,POINT (0.566 43.012)
Folsomia candida,44.58,1.794,2015-04-23,POINT (1.794 44.58)
Folsomia candida,44.58,1.794,2015-04-23,POINT (1.794 44.58)
Folsomia candida,44.369,1.815,,POINT (1.815 44.369)
Folsomia candida,43.012,0.218,2014-05-02,POINT (0.218 43.012)
Folsomia candida,45.465,5.821,2007-11-03,POINT (5.821 45.465)
Folsomia candida,45.465,5.821,2007-11-03,POINT (5.821 45.465)
Folsomia candida,45.465,5.821,2007-11-03,POINT (5.821 45.465)
Folsomia candida,45.465,5.821,2007-11-03,POINT (5.821 45.465)
Folsomia candida,37.1862,-86.1,,POINT (-86.1 37.1862)
Physcomitrella patens,56.50035,16.14193,2013-10-25,POINT (16.14193 56.50035)
Physcomitrella patens,58.45566,15.56476,2013-10-18,POINT (15.56476 58.45566)
Physcomitrella patens,58.45502,15.56442,2013-10-18,POINT (15.56442 58.45502)
Physcomitrella patens,56.87964,16.6565,1911-01-01/1911-12-31,POINT (16.6565 56.87964)
Physcomitrella patens,59.94323,17.40732,1999-05-02,POINT (17.40732 59.94323)
Physcomitrella patens,59.74331,17.45734,1997-10-21,POINT (17.45734 59.74331)
Physcomitrella patens,59.79973,17.66948,1997-11-07,POINT (17.66948 59.79973)
Physcomitrella patens,59.76697,17.56883,2011-08-06,POINT (17.56883 59.76697)
Physcomitrella patens,59.77589,17.58423,2011-07-31,POINT (17.58423 59.77589)
Physcomitrella patens,58.45403,15.53036,1887-01-01/1888-01-01,POINT (15.53036 58.45403)
Physcomitrella patens,58.51696,15.08888,1869-01-01/1870-01-01,POINT (15.08888 58.51696)
Physcomitrella patens,58.47464,15.51306,1887-09-04,POINT (15.51306 58.47464)
Physcomitrella patens,59.79096,17.65953,2002-10-30,POINT (17.65953 59.79096)
Physcomitrella patens,58.88461,11.03391,1989-09-05,POINT (11.03391 58.88461)
Physcomitrella patens,59.79151,17.66323,1995-10-10,POINT (17.66323 59.79151)
Physcomitrella patens,59.79151,17.66323,1995-10-10,POINT (17.66323 59.79151)
Physcomitrella patens,59.79151,17.66323,1995-10-10,POINT (17.66323 59.79151)
Physcomitrella patens,59.74286,17.45767,1997-10-21,POINT (17.45767 59.74286)
Physcomitrella patens,55.479392,13.985545,1936-04-10,POINT (13.985545 55.479392)
Physcomitrella patens,55.492511,14.047174,1928-08-21,POINT (14.047174 55.492511)
Physcomitrella patens,56.254652,14.07914,1925-09-25,POINT (14.07914 56.254652)
Physcomitrella patens,56.254652,14.07914,1925-09-15,POINT (14.07914 56.254652)
Physcomitrella patens,55.492511,14.047174,1928-08-18,POINT (14.047174 55.492511)
Physcomitrella patens,55.817887,13.483225,1872-08-20,POINT (13.483225 55.817887)
Physcomitrella patens,55.492511,14.047174,1928-08-24,POINT (14.047174 55.492511)
Physcomitrella patens,56.05012,14.13947,1924-08-29,POINT (14.13947 56.05012)
Physcomitrella patens,42.98,-2.68,,POINT (-2.68 42.98)
Physcomitrella patens,58.41711,15.05228,2026-03-05,POINT (15.05228 58.41711)
Physcomitrella patens,51.358746,-2.812835,2025-09-26,POINT (-2.812835 51.358746)
Physcomitrella patens,50.356301,-4.521249,2026-02-12,POINT (-4.521249 50.356301)
Physcomitrella patens,49.07758,17.32725,2023-09-01,POINT (17.32725 49.07758)
Physcomitrella patens,48.908,15.71372,2022-10-07,POINT (15.71372 48.908)
Physcomitrella patens,48.99269,17.39244,2024-09-02,POINT (17.39244 48.99269)
Physcomitrella patens,49.19389,16.00303,2023-11-01,POINT (16.00303 49.19389)
Physcomitrella patens,58.488513,11.389161,1928-08-28,POINT (11.389161 58.488513)
Physcomitrella patens,48.959444,17.877778,2000-08-07,POINT (17.877778 48.959444)
Physcomitrella patens,48.918333,15.728333,2005-10-18,POINT (15.728333 48.918333)
Physcomitrella patens,48.9375,17.738333,1997-01-01,POINT (17.738333 48.9375)
Physcomitrella patens,48.936667,15.721944,2005-09-21,POINT (15.721944 48.936667)
Physcomitrella patens,49.969722,14.344444,1978-09-10,POINT (14.344444 49.969722)
Physcomitrella patens,49.969722,14.344444,1978-09-10,POINT (14.344444 49.969722)
Physcomitrella patens,48.941389,15.763056,2005-10-18,POINT (15.763056 48.941389)
Physcomitrella patens,49.834722,12.701111,2001-07-12,POINT (12.701111 49.834722)
Physcomitrella patens,50.366944,15.738611,2001-07-14,POINT (15.738611 50.366944)
Physcomitrella patens,49.872778,18.514167,2001-08-15,POINT (18.514167 49.872778)
Physcomitrella patens,49.272611,14.072361,2001-07-11,POINT (14.072361 49.272611)
Physcomitrella patens,48.936667,15.721944,2005-09-21,POINT (15.721944 48.936667)
Physcomitrella patens,50.368333,15.736944,2001-07-14,POINT (15.736944 50.368333)
Physcomitrella patens,48.918611,15.718611,2005-10-20,POINT (15.718611 48.918611)
Physcomitrella patens,50.3675,15.738056,2001-07-14,POINT (15.738056 50.3675)
Physcomitrella patens,50.4,15.666667,2001-07-14,POINT (15.666667 50.4)
Physcomitrella patens,49.872778,18.514167,2001-08-15,POINT (18.514167 49.872778)
Physcomitrella patens,50.380278,16.0925,2004-10-27,POINT (16.0925 50.380278)
Physcomitrella patens,49.159444,16.194722,2000-09-19,POINT (16.194722 49.159444)
Physcomitrella patens,48.918333,15.728333,2005-10-20,POINT (15.728333 48.918333)
Physcomitrella patens,48.770367,17.052656,1998-07-26,POINT (17.052656 48.770367)
Physcomitrella patens,49.969722,14.344444,1978-09-10,POINT (14.344444 49.969722)
Physcomitrella patens,50.3675,15.738056,2001-07-14,POINT (15.738056 50.3675)
Physcomitrella patens,50.297222,12.911389,2001-07-31,POINT (12.911389 50.297222)
Physcomitrella patens,49.463889,17.023056,2010-09-02,POINT (17.023056 49.463889)
Physcomitrella patens,49.390833,16.004167,2002-07-14,POINT (16.004167 49.390833)
Physcomitrella patens,49.320556,13.897083,2012-07-13,POINT (13.897083 49.320556)
Physcomitrella patens,48.941389,15.763056,2005-10-18,POINT (15.763056 48.941389)
Physcomitrella patens,50.613056,13.731944,2010-07-16,POINT (13.731944 50.613056)
Physcomitrella patens,48.918333,15.728333,2005-10-18,POINT (15.728333 48.918333)
Physcomitrella patens,50.4,15.666667,2001-07-14,POINT (15.666667 50.4)
Physcomitrella patens,49.316944,13.701944,2002-05-27,POINT (13.701944 49.316944)
Physcomitrella patens,50.173056,13.925,2001-07-30,POINT (13.925 50.173056)
Physcomitrella patens,49.872778,18.514167,2001-08-15,POINT (18.514167 49.872778)
Physcomitrella patens,49.159444,16.194722,2000-09-19,POINT (16.194722 49.159444)
Physcomitrella patens,49.834722,12.701111,2001-07-12,POINT (12.701111 49.834722)
Physcomitrella patens,48.919444,15.824722,2005-10-20,POINT (15.824722 48.919444)
Physcomitrella patens,50.380278,16.0925,2004-10-27,POINT (16.0925 50.380278)
Physcomitrella patens,48.770436,17.052639,1998-07-26,POINT (17.052639 48.770436)
Physcomitrella patens,50.7625,15.0175,1991-08-09,POINT (15.0175 50.7625)
Physcomitrella patens,48.672569,16.924031,2012-09-10,POINT (16.924031 48.672569)
Physcomitrella patens,48.962475,14.429208,2003-05-20,POINT (14.429208 48.962475)
Physcomitrella patens,49.834722,12.701111,2001-07-12,POINT (12.701111 49.834722)
Physcomitrella patens,49.159444,16.194722,2000-09-19,POINT (16.194722 49.159444)
Physcomitrella patens,49.834444,12.701944,2001-07-12,POINT (12.701944 49.834444)
Physcomitrella patens,48.918333,15.728333,2005-10-18,POINT (15.728333 48.918333)
Physcomitrella patens,49.969722,14.344444,1978-09-10,POINT (14.344444 49.969722)
Physcomitrella patens,49.834722,12.701111,2001-07-12,POINT (12.701111 49.834722)
Physcomitrella patens,50.4,15.666667,2001-07-14,POINT (15.666667 50.4)
Physcomitrella patens,49.434722,17.294167,2010-09-02,POINT (17.294167 49.434722)
Physcomitrella patens,38.828262,-78.189109,2023-07-07,POINT (-78.189109 38.828262)
Physcomitrella patens,38.462281,-78.474439,2023-07-17,POINT (-78.474439 38.462281)
Physcomitrella patens,38.165814,-78.745569,2023-07-04,POINT (-78.745569 38.165814)
Physcomitrella patens,38.379329,-78.500053,2023-07-08,POINT (-78.500053 38.379329)
Physcomitrella patens,51.95,5.7,2025-09-17,POINT (5.7 51.95)
Physcomitrella patens,52.250214,9.606247,2024-07-27,POINT (9.606247 52.250214)
Physcomitrella patens,50.59195,6.452279,2023-10-16,POINT (6.452279 50.59195)
Physcomitrella patens,47.06102,6.68174,2020-09-07,POINT (6.68174 47.06102)
Physcomitrella patens,46.92724,7.99667,2025-04-05,POINT (7.99667 46.92724)
Physcomitrella patens,58.955556,22.491106,2024-08-28T08:15Z,POINT (22.491106 58.955556)
Physcomitrella patens,58.38801,26.69457,2025-09-03,POINT (26.69457 58.38801)
Physcomitrella patens,52.428196,0.866711,2012-12-16,POINT (0.866711 52.428196)
Physcomitrella patens,52.880641,0.747838,2006-12-17,POINT (0.747838 52.880641)
Physcomitrella patens,52.416686,1.307218,2011-10-02,POINT (1.307218 52.416686)
Physcomitrella patens,52.880641,0.747838,2006-12-17,POINT (0.747838 52.880641)
Physcomitrella patens,53.990332,-2.413285,1978,POINT (-2.413285 53.990332)
Physcomitrella patens,51.220758,0.132228,2007-11-02,POINT (0.132228 51.220758)
Physcomitrella patens,53.828556,-2.41169,2000,POINT (-2.41169 53.828556)
Physcomitrella patens,53.828556,-2.41169,2000,POINT (-2.41169 53.828556)
Physcomitrella patens,53.790178,-2.866691,1978,POINT (-2.866691 53.790178)
Physcomitrella patens,53.630824,-2.409761,2003,POINT (-2.409761 53.630824)
Physcomitrella patens,53.82655,-2.806672,1978,POINT (-2.806672 53.82655)
Physcomitrella patens,51.090581,0.354729,2010,POINT (0.354729 51.090581)
Physcomitrella patens,54.008307,-2.413463,1978,POINT (-2.413463 54.008307)
Physcomitrella patens,53.450605,-1.474448,2000-12-22,POINT (-1.474448 53.450605)
Physcomitrella patens,54.11433,-2.781656,1978,POINT (-2.781656 54.11433)
Physcomitrella patens,53.988314,-2.809796,1978,POINT (-2.809796 53.988314)
Physcomitrella patens,51.186346,0.044778,1977-06-25,POINT (0.044778 51.186346)
Physcomitrella patens,53.897325,-2.960218,1978,POINT (-2.960218 53.897325)
Physcomitrella patens,53.359969,-1.325304,1951,POINT (-1.325304 53.359969)
Physcomitrella patens,53.359969,-1.325304,1979,POINT (-1.325304 53.359969)
Physcomitrella patens,52.70798,-2.719277,1901,POINT (-2.719277 52.70798)
Physcomitrella patens,53.448901,-1.173322,1977-07-30,POINT (-1.173322 53.448901)
Physcomitrella patens,52.437537,-2.832546,1893,POINT (-2.832546 52.437537)
Physcomitrella patens,53.359969,-1.325304,1951,POINT (-1.325304 53.359969)
Physcomitrella patens,52.733391,-2.941842,2006,POINT (-2.941842 52.733391)
Physcomitrella patens,52.98706,-2.649425,1979,POINT (-2.649425 52.98706)
Physcomitrella patens,53.450605,-1.474448,2003-08-01,POINT (-1.474448 53.450605)
Physcomitrella patens,52.375292,-2.728548,1893,POINT (-2.728548 52.375292)
Physcomitrella patens,52.654307,-2.674047,2006,POINT (-2.674047 52.654307)
Physcomitrella patens,52.561483,-3.070922,1980,POINT (-3.070922 52.561483)
Physcomitrella patens,52.690003,-2.718982,1888,POINT (-2.718982 52.690003)
Physcomitrella patens,52.947939,-2.65256,2015,POINT (-2.65256 52.947939)
Physcomitrella patens,52.716879,-2.734228,1893,POINT (-2.734228 52.716879)
Physcomitrella patens,52.716879,-2.734228,1901,POINT (-2.734228 52.716879)
Physcomitrella patens,52.43079,-2.833154,2002,POINT (-2.833154 52.43079)
Physcomitrella patens,51.921782,-3.254119,2007-06-15,POINT (-3.254119 51.921782)
Physcomitrella patens,55.894039,-3.272795,1974-03-01,POINT (-3.272795 55.894039)
Physcomitrella patens,50.377441,-4.258639,2022-10-09,POINT (-4.258639 50.377441)
Physcomitrella patens,51.141042,-1.988443,2024-07-02,POINT (-1.988443 51.141042)
Physcomitrella patens,53.64814,-1.23168,2025-11-01,POINT (-1.23168 53.64814)
Physcomitrella patens,51.812116,-3.372199,2025-09-21,POINT (-3.372199 51.812116)
Physcomitrella patens,51.173684,0.520702,2025-08-24,POINT (0.520702 51.173684)
Physcomitrella patens,53.543381,-1.650615,2022-10-26,POINT (-1.650615 53.543381)
Physcomitrella patens,52.078164,-2.796658,2022-10-16,POINT (-2.796658 52.078164)
Physcomitrella patens,51.154341,-2.04692,2024-06-27,POINT (-2.04692 51.154341)
Physcomitrella patens,53.232507,-4.039743,2017-08-02,POINT (-4.039743 53.232507)
Physcomitrella patens,53.013622,-4.308182,2013-09-09,POINT (-4.308182 53.013622)
Physcomitrella patens,51.848734,-3.31524,2025-09-21,POINT (-3.31524 51.848734)
Physcomitrella patens,50.690283,-1.387641,2020-07-28,POINT (-1.387641 50.690283)
Physcomitrella patens,51.07603,-2.009013,2024-07-10,POINT (-2.009013 51.07603)
Physcomitrella patens,50.690283,-1.387641,2020-07-14,POINT (-1.387641 50.690283)
Physcomitrella patens,53.249892,-3.8562,2017-09-07,POINT (-3.8562 53.249892)
Physcomitrella patens,51.224244,-1.8773,2024-08-31,POINT (-1.8773 51.224244)
Physcomitrella patens,53.140951,-3.808139,2014-09-25,POINT (-3.808139 53.140951)
Physcomitrella patens,52.639546,-1.129547,2011-05-09,POINT (-1.129547 52.639546)
Physcomitrella patens,52.694289,-1.246831,1988-09-19,POINT (-1.246831 52.694289)
Physcomitrella patens,52.87039,-0.798089,1962-10-28,POINT (-0.798089 52.87039)
Physcomitrella patens,52.034417,-2.591794,2014,POINT (-2.591794 52.034417)
Physcomitrella patens,52.314538,1.094143,,POINT (1.094143 52.314538)
Physcomitrella patens,51.957681,0.982152,2002-10-04,POINT (0.982152 51.957681)
Physcomitrella patens,52.195445,0.822435,2002-10-13,POINT (0.822435 52.195445)
Physcomitrella patens,52.338969,1.506985,2010-06-09,POINT (1.506985 52.338969)
Physcomitrella patens,52.07507,0.581321,2013-10-17,POINT (0.581321 52.07507)
Physcomitrella patens,52.383567,0.452329,2010-10-22,POINT (0.452329 52.383567)
Physcomitrella patens,52.24272,1.089141,,POINT (1.089141 52.24272)
Physcomitrella patens,52.314538,1.094143,2004-10-30,POINT (1.094143 52.314538)
Physcomitrella patens,52.415028,1.36593,2013-09-13,POINT (1.36593 52.415028)
Physcomitrella patens,52.216813,0.677379,2003-10-06,POINT (0.677379 52.216813)
Physcomitrella patens,52.193314,0.910102,2012-11-07,POINT (0.910102 52.193314)
Physcomitrella patens,51.972632,1.099642,2012-09-25,POINT (1.099642 51.972632)
Physcomitrella patens,52.345781,0.538335,2013-10-07,POINT (0.538335 52.345781)
Physcomitrella patens,52.365264,1.215222,2001-09-27,POINT (1.215222 52.365264)
Physcomitrella patens,52.397084,0.658882,2013-09-26,POINT (0.658882 52.397084)
Physcomitrella patens,53.867646,-1.585572,,POINT (-1.585572 53.867646)
Physcomitrella patens,53.867646,-1.585572,1970,POINT (-1.585572 53.867646)
Physcomitrella patens,52.413278,-0.523847,2001-09-02,POINT (-0.523847 52.413278)
Physcomitrella patens,53.526532,-1.375458,2010-10-12,POINT (-1.375458 53.526532)
Physcomitrella patens,50.993106,-0.947673,1957-07-29,POINT (-0.947673 50.993106)
Physcomitrella patens,50.973875,0.133008,2012-10-08,POINT (0.133008 50.973875)
Physcomitrella patens,51.81733,-0.042852,,POINT (-0.042852 51.81733)
Physcomitrella patens,52.305612,0.281521,2005-10-15,POINT (0.281521 52.305612)
Physcomitrella patens,51.298228,-0.516858,1973-10-23,POINT (-0.516858 51.298228)
Physcomitrella patens,51.901986,0.251559,,POINT (0.251559 51.901986)
Physcomitrella patens,53.695455,-2.502607,2010-06-05,POINT (-2.502607 53.695455)
Physcomitrella patens,55.766545,-4.312735,,POINT (-4.312735 55.766545)
Physcomitrella patens,51.857714,-4.185326,2021-11-10,POINT (-4.185326 51.857714)
Physcomitrella patens,52.337439,-1.010733,2002-10-08,POINT (-1.010733 52.337439)
Physcomitrella patens,52.17037,0.082284,1941,POINT (0.082284 52.17037)
Physcomitrella patens,50.110055,-5.588899,2018-08-24,POINT (-5.588899 50.110055)
Physcomitrella patens,50.499553,-4.842656,,POINT (-4.842656 50.499553)
Physcomitrella patens,51.203659,-2.35922,,POINT (-2.35922 51.203659)
Physcomitrella patens,52.648162,-0.825623,1949-08,POINT (-0.825623 52.648162)
Physcomitrella patens,50.535163,-5.035334,1954,POINT (-5.035334 50.535163)
Physcomitrella patens,51.653239,-1.64003,,POINT (-1.64003 51.653239)
Physcomitrella patens,51.091808,-4.050501,2000-06-24,POINT (-4.050501 51.091808)
Physcomitrella patens,51.554125,-0.486914,1983,POINT (-0.486914 51.554125)
Physcomitrella patens,52.452229,0.802035,2012-12-16,POINT (0.802035 52.452229)
Physcomitrella patens,55.766545,-4.312735,1967-01,POINT (-4.312735 55.766545)
Physcomitrella patens,51.135356,-2.925391,2014-09-21,POINT (-2.925391 51.135356)
Physcomitrella patens,52.837506,1.210442,2003-10-05,POINT (1.210442 52.837506)
Physcomitrella patens,51.332083,-2.247548,2018-06-17,POINT (-2.247548 51.332083)
Physcomitrella patens,53.321425,-2.008968,2018-09-06,POINT (-2.008968 53.321425)
Physcomitrella patens,52.600187,-6.95361,2005-09-07,POINT (-6.95361 52.600187)
